key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,CDT_trials_train.thisRepN,CDT_trials_train.thisTrialN,CDT_trials_train.thisN,CDT_trials_train.thisIndex,CDT_trials_train.ran,trialnum,condit,stimamt,stim1posx,stim1posy,stim1col,stim1opa,stim2posx,stim2posy,stim2col,stim2opa,stim3posx,stim3posy,stim3col,stim3opa,stim4posx,stim4posy,stim4col,stim4opa,stim5posx,stim5posy,stim5col,stim5opa,stim6posx,stim6posy,stim6col,stim6opa,stim7posx,stim7posy,stim7col,stim7opa,stim8posx,stim8posy,stim8col,stim8opa,stimsizex,stimsizey,stimdur,targetposx,targetposy,targetcol,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,key_resp.rt,CDT_trials.thisRepN,CDT_trials.thisTrialN,CDT_trials.thisN,CDT_trials.thisIndex,CDT_trials.ran,trialResp_Train.keys,trialResp_Train.corr,trialResp_Train.rt,GNGtrials_train.thisRepN,GNGtrials_train.thisTrialN,GNGtrials_train.thisN,GNGtrials_train.thisIndex,GNGtrials_train.ran,orangeOpacity,blueOpacity,trialResp.keys,trialResp.corr,trialResp.rt,GNG_trials_1.thisRepN,GNG_trials_1.thisTrialN,GNG_trials_1.thisN,GNG_trials_1.thisIndex,GNG_trials_1.ran,GNG_trials_2.thisRepN,GNG_trials_2.thisTrialN,GNG_trials_2.thisN,GNG_trials_2.thisIndex,GNG_trials_2.ran,GNG_trials_3.thisRepN,GNG_trials_3.thisTrialN,GNG_trials_3.thisN,GNG_trials_3.thisIndex,GNG_trials_3.ran,slider_2.response,slider_2.rt,engprof_trials.thisRepN,engprof_trials.thisTrialN,engprof_trials.thisN,engprof_trials.thisIndex,engprof_trials.ran,qpnumber,qproficiency,slider.response,slider.rt,IUS12_trials.thisRepN,IUS12_trials.thisTrialN,IUS12_trials.thisN,IUS12_trials.thisIndex,IUS12_trials.ran,qnumber,qenglish,key_resp_end.keys,key_resp_end.rt
,,,,,,,,,,,,73,same,8,0.14,0.14,blue,1,0.14,-0.41,yellow,1,-0.41,-0.41,red,1,-0.41,0.27,orange,1,0.27,0.41,magenta,1,0.14,-0.27,green,1,-0.41,-0.27,black,1,-0.27,0.27,cyan,1,0.05,0.05,0.15,0.27,0.41,magenta,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.59757,0,88,88,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,71,same,8,0.14,0.41,red,1,0.27,-0.14,yellow,1,-0.27,-0.41,cyan,1,-0.41,0.27,blue,1,0.41,0.27,magenta,1,0.14,-0.41,orange,1,-0.14,-0.14,black,1,-0.41,0.14,green,1,0.05,0.05,0.15,-0.41,0.27,blue,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.48947,0,89,89,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,53,different,4,0.14,0.27,cyan,1,0.41,-0.14,yellow,1,-0.41,-0.41,green,1,-0.14,0.41,black,1,0.41,0.27,red,0,0.14,-0.14,magenta,0,-0.27,-0.27,blue,0,-0.27,0.27,orange,0,0.05,0.05,0.15,0.14,0.27,blue,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.907545,0,90,90,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,same,4,0.27,0.27,magenta,1,0.14,-0.14,orange,1,-0.14,-0.41,blue,1,-0.27,0.14,red,1,0.14,0.14,black,0,0.14,-0.27,green,0,-0.27,-0.27,yellow,0,-0.27,0.27,cyan,0,0.05,0.05,0.15,-0.27,0.14,red,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.42887,0,91,91,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,20,same,4,0.27,0.14,cyan,1,0.14,-0.14,orange,1,-0.27,-0.27,green,1,-0.41,0.27,yellow,1,0.14,0.41,black,0,0.41,-0.41,red,0,-0.27,-0.41,magenta,0,-0.27,0.27,blue,0,0.05,0.05,0.15,-0.27,-0.27,green,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.60613,0,92,92,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,78,same,8,0.41,0.14,green,1,0.14,-0.27,magenta,1,-0.41,-0.27,blue,1,-0.41,0.41,black,1,0.41,0.27,cyan,1,0.41,-0.14,orange,1,-0.14,-0.41,yellow,1,-0.14,0.41,red,1,0.05,0.05,0.15,-0.41,-0.27,blue,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.20226,0,93,93,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,93,different,8,0.14,0.41,blue,1,0.14,-0.27,red,1,-0.41,-0.14,magenta,1,-0.14,0.27,black,1,0.41,0.27,yellow,1,0.41,-0.14,orange,1,-0.27,-0.14,green,1,-0.14,0.41,cyan,1,0.05,0.05,0.15,0.41,-0.14,blue,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.390755,0,94,94,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,96,different,8,0.14,0.14,yellow,1,0.14,-0.41,black,1,-0.27,-0.27,orange,1,-0.14,0.41,blue,1,0.14,0.27,magenta,1,0.41,-0.27,cyan,1,-0.41,-0.41,red,1,-0.41,0.41,green,1,0.05,0.05,0.15,0.41,-0.27,magenta,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.410255,0,95,95,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,97,different,8,0.27,0.27,blue,1,0.14,-0.27,orange,1,-0.14,-0.14,black,1,-0.27,0.14,cyan,1,0.14,0.14,magenta,1,0.27,-0.41,yellow,1,-0.27,-0.41,green,1,-0.41,0.14,red,1,0.05,0.05,0.15,-0.27,0.14,black,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.25676,0,96,96,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,57,different,4,0.14,0.41,black,1,0.14,-0.14,blue,1,-0.41,-0.14,red,1,-0.41,0.14,orange,1,0.41,0.41,magenta,0,0.41,-0.14,cyan,0,-0.14,-0.27,yellow,0,-0.27,0.41,green,0,0.05,0.05,0.15,-0.41,0.14,blue,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.378435,0,97,97,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,118,different,8,0.14,0.14,red,1,0.27,-0.27,yellow,1,-0.27,-0.14,orange,1,-0.41,0.41,magenta,1,0.27,0.27,cyan,1,0.14,-0.41,green,1,-0.27,-0.41,blue,1,-0.41,0.14,black,1,0.05,0.05,0.15,-0.27,-0.41,black,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.01442,0,98,98,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,79,same,8,0.27,0.14,green,1,0.41,-0.14,yellow,1,-0.27,-0.41,orange,1,-0.14,0.14,black,1,0.41,0.27,cyan,1,0.14,-0.14,red,1,-0.14,-0.27,blue,1,-0.27,0.41,magenta,1,0.05,0.05,0.15,0.41,0.27,cyan,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.86743,0,99,99,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,same,4,0.41,0.14,magenta,1,0.41,-0.27,blue,1,-0.27,-0.14,yellow,1,-0.14,0.41,green,1,0.41,0.27,red,0,0.14,-0.14,orange,0,-0.14,-0.14,cyan,0,-0.27,0.27,black,0,0.05,0.05,0.15,-0.14,0.41,green,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,2.142955,0,100,100,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,84,same,8,0.27,0.14,magenta,1,0.14,-0.14,yellow,1,-0.14,-0.14,blue,1,-0.27,0.27,red,1,0.41,0.14,cyan,1,0.41,-0.27,orange,1,-0.14,-0.27,black,1,-0.41,0.14,green,1,0.05,0.05,0.15,-0.27,0.27,red,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,1.0581,0,101,101,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,19,same,4,0.27,0.41,blue,1,0.14,-0.41,red,1,-0.14,-0.27,black,1,-0.14,0.27,magenta,1,0.27,0.14,yellow,0,0.27,-0.14,orange,0,-0.14,-0.41,green,0,-0.14,0.14,cyan,0,0.05,0.05,0.15,0.27,0.41,blue,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,1.10069,0,102,102,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,30,same,4,0.14,0.41,black,1,0.41,-0.27,yellow,1,-0.14,-0.27,green,1,-0.41,0.14,orange,1,0.41,0.27,blue,0,0.14,-0.41,magenta,0,-0.27,-0.27,cyan,0,-0.41,0.41,red,0,0.05,0.05,0.15,0.14,0.41,black,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,1.48432,0,103,103,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,95,different,8,0.41,0.41,black,1,0.14,-0.14,cyan,1,-0.14,-0.41,orange,1,-0.14,0.27,blue,1,0.41,0.27,magenta,1,0.14,-0.41,green,1,-0.27,-0.27,red,1,-0.41,0.14,yellow,1,0.05,0.05,0.15,-0.14,0.27,green,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,3.98817,0,104,104,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,same,4,0.41,0.27,orange,1,0.14,-0.27,blue,1,-0.27,-0.41,yellow,1,-0.41,0.27,magenta,1,0.14,0.41,red,0,0.14,-0.14,black,0,-0.41,-0.27,green,0,-0.41,0.41,cyan,0,0.05,0.05,0.15,0.14,-0.27,blue,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,1.494615,0,105,105,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,67,same,8,0.14,0.27,yellow,1,0.27,-0.14,magenta,1,-0.27,-0.27,black,1,-0.41,0.41,blue,1,0.41,0.14,cyan,1,0.14,-0.14,red,1,-0.41,-0.14,orange,1,-0.41,0.27,green,1,0.05,0.05,0.15,-0.27,-0.27,black,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,1.033655,0,106,106,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,54,different,4,0.14,0.14,yellow,1,0.41,-0.41,magenta,1,-0.14,-0.41,black,1,-0.14,0.27,orange,1,0.41,0.27,cyan,0,0.41,-0.27,red,0,-0.27,-0.14,green,0,-0.27,0.27,blue,0,0.05,0.05,0.15,0.41,-0.41,cyan,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.679655,0,107,107,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,22,same,4,0.41,0.27,green,1,0.27,-0.14,black,1,-0.27,-0.41,cyan,1,-0.41,0.14,blue,1,0.14,0.14,magenta,0,0.41,-0.41,orange,0,-0.14,-0.27,red,0,-0.41,0.41,yellow,0,0.05,0.05,0.15,0.27,-0.14,black,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.994245,0,108,108,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,32,different,4,0.41,0.27,orange,1,0.41,-0.41,green,1,-0.14,-0.14,cyan,1,-0.41,0.41,red,1,0.27,0.41,black,0,0.27,-0.41,magenta,0,-0.27,-0.14,blue,0,-0.14,0.14,yellow,0,0.05,0.05,0.15,-0.14,-0.14,blue,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,2.472455,0,109,109,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,77,same,8,0.41,0.41,black,1,0.14,-0.14,cyan,1,-0.27,-0.41,yellow,1,-0.14,0.27,orange,1,0.41,0.14,blue,1,0.41,-0.14,magenta,1,-0.14,-0.27,green,1,-0.27,0.14,red,1,0.05,0.05,0.15,0.41,-0.14,magenta,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.53106,0,110,110,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,55,different,4,0.14,0.14,black,1,0.41,-0.14,cyan,1,-0.27,-0.27,magenta,1,-0.14,0.41,blue,1,0.27,0.14,yellow,0,0.14,-0.27,red,0,-0.27,-0.41,orange,0,-0.27,0.41,green,0,0.05,0.05,0.15,0.14,0.14,yellow,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,2.698465,0,111,111,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,different,8,0.41,0.41,blue,1,0.14,-0.14,magenta,1,-0.27,-0.27,cyan,1,-0.27,0.41,orange,1,0.27,0.41,yellow,1,0.14,-0.41,red,1,-0.14,-0.27,green,1,-0.14,0.41,black,1,0.05,0.05,0.15,-0.14,0.41,orange,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,2.486075,0,112,112,119,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,52,different,4,0.27,0.41,cyan,1,0.14,-0.14,orange,1,-0.41,-0.14,black,1,-0.27,0.41,blue,1,0.14,0.27,magenta,0,0.27,-0.14,green,0,-0.27,-0.14,red,0,-0.14,0.41,yellow,0,0.05,0.05,0.15,0.14,-0.14,green,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.91708,0,113,113,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14,same,4,0.27,0.41,cyan,1,0.27,-0.41,black,1,-0.27,-0.27,yellow,1,-0.27,0.27,green,1,0.41,0.41,blue,0,0.14,-0.27,red,0,-0.14,-0.14,orange,0,-0.41,0.41,magenta,0,0.05,0.05,0.15,0.27,-0.41,black,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,1.34167,0,114,114,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,27,same,4,0.27,0.27,yellow,1,0.27,-0.27,green,1,-0.27,-0.41,cyan,1,-0.14,0.41,black,1,0.14,0.41,blue,0,0.41,-0.14,red,0,-0.14,-0.14,orange,0,-0.27,0.41,magenta,0,0.05,0.05,0.15,0.27,-0.27,green,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.67967,0,115,115,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,111,different,8,0.27,0.14,red,1,0.41,-0.27,green,1,-0.27,-0.14,yellow,1,-0.14,0.14,orange,1,0.41,0.41,black,1,0.27,-0.27,cyan,1,-0.27,-0.41,blue,1,-0.27,0.14,magenta,1,0.05,0.05,0.15,-0.27,-0.41,red,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,2.54159,0,116,116,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,116,different,8,0.27,0.14,green,1,0.41,-0.14,black,1,-0.27,-0.41,magenta,1,-0.41,0.14,cyan,1,0.41,0.41,blue,1,0.41,-0.27,yellow,1,-0.41,-0.27,red,1,-0.27,0.14,orange,1,0.05,0.05,0.15,0.41,-0.27,magenta,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.117475,0,117,117,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,43,different,4,0.27,0.27,red,1,0.14,-0.27,orange,1,-0.41,-0.14,green,1,-0.27,0.27,cyan,1,0.41,0.41,black,0,0.27,-0.14,magenta,0,-0.41,-0.41,yellow,0,-0.41,0.41,blue,0,0.05,0.05,0.15,-0.41,-0.14,magenta,l,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.90078,0,118,118,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,28,same,4,0.41,0.41,magenta,1,0.27,-0.14,blue,1,-0.14,-0.14,red,1,-0.14,0.41,orange,1,0.14,0.14,black,0,0.41,-0.14,green,0,-0.27,-0.14,yellow,0,-0.14,0.27,cyan,0,0.05,0.05,0.15,0.27,-0.14,blue,k,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,1.54198,0,119,119,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.436645,0,0,0,5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,2,2,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,3,3,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.29209,0,4,4,7,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,5,5,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.269875,0,6,6,6,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.56103,0,7,7,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0.39714,0,0,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0.414575,0,1,1,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,,1,,0,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0.541605,0,3,3,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,,1,,0,4,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,,0,,0,5,5,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0.015395,0,6,6,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,space,0,0.41143,0,7,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,,0,,0,8,8,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0.448645,0,9,9,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,,1,,0,10,10,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,,0,,0,11,11,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0.13348,0,12,12,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,,1,,0,13,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0.35038,0,14,14,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,,0,,0,15,15,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0.03553,0,16,16,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,110350,35,2020-08-05_18h40.15.452,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0.40452,0,17,17,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
