key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,CDT_trials_train.thisRepN,CDT_trials_train.thisTrialN,CDT_trials_train.thisN,CDT_trials_train.thisIndex,CDT_trials_train.ran,trialnum,condit,stimamt,stim1posx,stim1posy,stim1col,stim1opa,stim2posx,stim2posy,stim2col,stim2opa,stim3posx,stim3posy,stim3col,stim3opa,stim4posx,stim4posy,stim4col,stim4opa,stim5posx,stim5posy,stim5col,stim5opa,stim6posx,stim6posy,stim6col,stim6opa,stim7posx,stim7posy,stim7col,stim7opa,stim8posx,stim8posy,stim8col,stim8opa,stimsizex,stimsizey,stimdur,targetposx,targetposy,targetcol,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,key_resp.rt,CDT_trials.thisRepN,CDT_trials.thisTrialN,CDT_trials.thisN,CDT_trials.thisIndex,CDT_trials.ran,trialResp_Train.keys,trialResp_Train.corr,trialResp_Train.rt,GNGtrials_train.thisRepN,GNGtrials_train.thisTrialN,GNGtrials_train.thisN,GNGtrials_train.thisIndex,GNGtrials_train.ran,orangeOpacity,blueOpacity,trialResp.keys,trialResp.corr,GNG_trials_1.thisRepN,GNG_trials_1.thisTrialN,GNG_trials_1.thisN,GNG_trials_1.thisIndex,GNG_trials_1.ran,trialResp.rt,GNG_trials_2.thisRepN,GNG_trials_2.thisTrialN,GNG_trials_2.thisN,GNG_trials_2.thisIndex,GNG_trials_2.ran,GNG_trials_3.thisRepN,GNG_trials_3.thisTrialN,GNG_trials_3.thisN,GNG_trials_3.thisIndex,GNG_trials_3.ran,slider_2.response,slider_2.rt,engprof_trials.thisRepN,engprof_trials.thisTrialN,engprof_trials.thisN,engprof_trials.thisIndex,engprof_trials.ran,qpnumber,qproficiency,slider.response,slider.rt,IUS12_trials.thisRepN,IUS12_trials.thisTrialN,IUS12_trials.thisN,IUS12_trials.thisIndex,IUS12_trials.ran,qnumber,qenglish,key_resp_end.keys,key_resp_end.rt
,,,,,,,,,,,,93,different,8,0.14,0.41,blue,1,0.14,-0.27,red,1,-0.41,-0.14,magenta,1,-0.14,0.27,black,1,0.41,0.27,yellow,1,0.41,-0.14,orange,1,-0.27,-0.14,green,1,-0.14,0.41,cyan,1,0.05,0.05,0.15,0.41,-0.14,blue,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.808,0,88,88,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,87,same,8,0.27,0.14,red,1,0.14,-0.14,yellow,1,-0.27,-0.14,orange,1,-0.27,0.27,magenta,1,0.41,0.27,blue,1,0.41,-0.41,green,1,-0.27,-0.27,black,1,-0.14,0.27,cyan,1,0.05,0.05,0.15,0.41,-0.41,green,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,2.971,0,89,89,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,46,different,4,0.14,0.14,red,1,0.14,-0.14,green,1,-0.14,-0.41,orange,1,-0.27,0.41,blue,1,0.41,0.27,cyan,0,0.14,-0.27,magenta,0,-0.14,-0.14,black,0,-0.41,0.27,yellow,0,0.05,0.05,0.15,-0.14,-0.41,blue,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.153,0,90,90,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,20,same,4,0.27,0.14,cyan,1,0.14,-0.14,orange,1,-0.27,-0.27,green,1,-0.41,0.27,yellow,1,0.14,0.41,black,0,0.41,-0.41,red,0,-0.27,-0.41,magenta,0,-0.27,0.27,blue,0,0.05,0.05,0.15,-0.27,-0.27,green,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,1.871,0,91,91,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,79,same,8,0.27,0.14,green,1,0.41,-0.14,yellow,1,-0.27,-0.41,orange,1,-0.14,0.14,black,1,0.41,0.27,cyan,1,0.14,-0.14,red,1,-0.14,-0.27,blue,1,-0.27,0.41,magenta,1,0.05,0.05,0.15,0.41,0.27,cyan,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.838,0,92,92,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,119,different,8,0.27,0.27,green,1,0.27,-0.14,orange,1,-0.41,-0.41,cyan,1,-0.27,0.27,blue,1,0.41,0.27,black,1,0.14,-0.41,red,1,-0.14,-0.41,yellow,1,-0.41,0.27,magenta,1,0.05,0.05,0.15,-0.41,0.27,cyan,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,k,0,1.423,0,93,93,118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9,same,4,0.27,0.27,red,1,0.14,-0.27,orange,1,-0.14,-0.41,yellow,1,-0.27,0.41,blue,1,0.41,0.41,green,0,0.41,-0.41,cyan,0,-0.27,-0.41,magenta,0,-0.27,0.27,black,0,0.05,0.05,0.15,0.27,0.27,red,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,1.073,0,94,94,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,65,same,8,0.41,0.41,blue,1,0.27,-0.41,yellow,1,-0.27,-0.41,red,1,-0.41,0.27,cyan,1,0.14,0.27,black,1,0.27,-0.27,orange,1,-0.41,-0.41,magenta,1,-0.41,0.41,green,1,0.05,0.05,0.15,0.27,-0.27,orange,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,1.306,0,95,95,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,39,different,4,0.41,0.27,green,1,0.41,-0.27,yellow,1,-0.27,-0.27,orange,1,-0.14,0.14,cyan,1,0.14,0.14,magenta,0,0.27,-0.41,blue,0,-0.14,-0.27,red,0,-0.41,0.27,black,0,0.05,0.05,0.15,-0.14,0.14,green,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.659,0,96,96,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,111,different,8,0.27,0.14,red,1,0.41,-0.27,green,1,-0.27,-0.14,yellow,1,-0.14,0.14,orange,1,0.41,0.41,black,1,0.27,-0.27,cyan,1,-0.27,-0.41,blue,1,-0.27,0.14,magenta,1,0.05,0.05,0.15,-0.27,-0.41,red,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.932,0,97,97,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,71,same,8,0.14,0.41,red,1,0.27,-0.14,yellow,1,-0.27,-0.41,cyan,1,-0.41,0.27,blue,1,0.41,0.27,magenta,1,0.14,-0.41,orange,1,-0.14,-0.14,black,1,-0.41,0.14,green,1,0.05,0.05,0.15,-0.41,0.27,blue,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.89,0,98,98,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,49,different,4,0.27,0.14,green,1,0.41,-0.14,yellow,1,-0.27,-0.41,red,1,-0.14,0.14,cyan,1,0.14,0.14,blue,0,0.27,-0.27,black,0,-0.14,-0.41,orange,0,-0.41,0.14,magenta,0,0.05,0.05,0.15,0.27,0.14,yellow,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.531,0,99,99,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,62,same,8,0.41,0.14,red,1,0.14,-0.27,cyan,1,-0.41,-0.27,orange,1,-0.27,0.27,magenta,1,0.14,0.27,green,1,0.14,-0.14,blue,1,-0.27,-0.41,black,1,-0.41,0.14,yellow,1,0.05,0.05,0.15,-0.27,0.27,magenta,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.566,0,100,100,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,59,different,4,0.27,0.41,black,1,0.41,-0.14,blue,1,-0.27,-0.27,cyan,1,-0.14,0.41,green,1,0.14,0.27,red,0,0.41,-0.41,magenta,0,-0.14,-0.27,orange,0,-0.41,0.27,yellow,0,0.05,0.05,0.15,0.27,0.41,yellow,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.732,0,101,101,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8,same,4,0.27,0.41,orange,1,0.41,-0.14,cyan,1,-0.14,-0.41,green,1,-0.14,0.41,black,1,0.41,0.41,blue,0,0.27,-0.41,yellow,0,-0.41,-0.27,red,0,-0.41,0.41,magenta,0,0.05,0.05,0.15,-0.14,-0.41,green,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.866,0,102,102,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,32,different,4,0.41,0.27,orange,1,0.41,-0.41,green,1,-0.14,-0.14,cyan,1,-0.41,0.41,red,1,0.27,0.41,black,0,0.27,-0.41,magenta,0,-0.27,-0.14,blue,0,-0.14,0.14,yellow,0,0.05,0.05,0.15,-0.14,-0.14,blue,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.643,0,103,103,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,76,same,8,0.14,0.27,orange,1,0.41,-0.14,cyan,1,-0.27,-0.27,blue,1,-0.14,0.14,black,1,0.27,0.41,green,1,0.27,-0.14,red,1,-0.27,-0.14,yellow,1,-0.27,0.27,magenta,1,0.05,0.05,0.15,0.41,-0.14,cyan,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,1.302,0,104,104,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,3,same,4,0.27,0.14,green,1,0.27,-0.27,orange,1,-0.27,-0.41,yellow,1,-0.41,0.41,magenta,1,0.14,0.41,black,0,0.14,-0.41,red,0,-0.27,-0.14,cyan,0,-0.14,0.14,blue,0,0.05,0.05,0.15,-0.27,-0.41,yellow,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,2.486,0,105,105,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24,same,4,0.41,0.27,green,1,0.14,-0.27,black,1,-0.27,-0.27,yellow,1,-0.14,0.14,orange,1,0.41,0.14,blue,0,0.14,-0.14,cyan,0,-0.41,-0.14,red,0,-0.27,0.41,magenta,0,0.05,0.05,0.15,-0.14,0.14,orange,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.735,0,106,106,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,107,different,8,0.27,0.41,green,1,0.27,-0.41,cyan,1,-0.41,-0.41,black,1,-0.14,0.41,blue,1,0.14,0.14,red,1,0.27,-0.27,yellow,1,-0.14,-0.41,magenta,1,-0.14,0.14,orange,1,0.05,0.05,0.15,-0.14,0.14,black,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.923,0,107,107,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12,same,4,0.14,0.41,red,1,0.14,-0.41,green,1,-0.41,-0.41,black,1,-0.27,0.27,cyan,1,0.27,0.41,magenta,0,0.41,-0.14,orange,0,-0.27,-0.41,yellow,0,-0.41,0.27,blue,0,0.05,0.05,0.15,-0.41,-0.41,black,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.781,0,108,108,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,105,different,8,0.41,0.27,cyan,1,0.14,-0.14,magenta,1,-0.27,-0.14,blue,1,-0.41,0.41,yellow,1,0.41,0.41,red,1,0.14,-0.41,green,1,-0.27,-0.27,orange,1,-0.27,0.41,black,1,0.05,0.05,0.15,0.41,0.27,orange,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.999,0,109,109,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,4,same,4,0.41,0.27,magenta,1,0.27,-0.41,orange,1,-0.41,-0.41,red,1,-0.14,0.41,green,1,0.27,0.41,blue,0,0.14,-0.41,black,0,-0.27,-0.14,cyan,0,-0.41,0.27,yellow,0,0.05,0.05,0.15,0.27,-0.41,orange,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.937,0,110,110,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,34,different,4,0.14,0.14,cyan,1,0.14,-0.14,magenta,1,-0.41,-0.41,black,1,-0.41,0.14,yellow,1,0.27,0.27,orange,0,0.14,-0.41,green,0,-0.41,-0.14,red,0,-0.14,0.14,blue,0,0.05,0.05,0.15,0.14,-0.14,cyan,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,k,0,2.917,0,111,111,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,50,different,4,0.41,0.14,black,1,0.14,-0.14,blue,1,-0.41,-0.41,red,1,-0.27,0.14,green,1,0.14,0.41,cyan,0,0.41,-0.14,magenta,0,-0.14,-0.27,yellow,0,-0.27,0.41,orange,0,0.05,0.05,0.15,-0.41,-0.41,orange,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.643,0,112,112,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,57,different,4,0.14,0.41,black,1,0.14,-0.14,blue,1,-0.41,-0.14,red,1,-0.41,0.14,orange,1,0.41,0.41,magenta,0,0.41,-0.14,cyan,0,-0.14,-0.27,yellow,0,-0.27,0.41,green,0,0.05,0.05,0.15,-0.41,0.14,blue,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.991,0,113,113,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,10,same,4,0.14,0.41,magenta,1,0.41,-0.14,black,1,-0.27,-0.27,orange,1,-0.41,0.27,green,1,0.27,0.41,blue,0,0.41,-0.41,yellow,0,-0.41,-0.41,cyan,0,-0.27,0.27,red,0,0.05,0.05,0.15,0.41,-0.14,black,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.533,0,114,114,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,102,different,8,0.14,0.27,yellow,1,0.14,-0.41,green,1,-0.41,-0.27,red,1,-0.14,0.41,orange,1,0.41,0.41,magenta,1,0.27,-0.41,blue,1,-0.27,-0.41,cyan,1,-0.27,0.27,black,1,0.05,0.05,0.15,-0.27,0.27,yellow,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,3.256,0,115,115,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,98,different,8,0.41,0.27,black,1,0.14,-0.27,yellow,1,-0.14,-0.27,cyan,1,-0.27,0.14,red,1,0.27,0.27,green,1,0.41,-0.41,magenta,1,-0.41,-0.14,blue,1,-0.41,0.41,orange,1,0.05,0.05,0.15,0.41,0.27,red,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.935,0,116,116,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,43,different,4,0.27,0.27,red,1,0.14,-0.27,orange,1,-0.41,-0.14,green,1,-0.27,0.27,cyan,1,0.41,0.41,black,0,0.27,-0.14,magenta,0,-0.41,-0.41,yellow,0,-0.41,0.41,blue,0,0.05,0.05,0.15,-0.41,-0.14,magenta,l,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.626,0,117,117,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,same,4,0.41,0.27,cyan,1,0.41,-0.41,black,1,-0.14,-0.27,magenta,1,-0.14,0.41,green,1,0.14,0.14,orange,0,0.14,-0.41,yellow,0,-0.14,-0.41,red,0,-0.27,0.14,blue,0,0.05,0.05,0.15,-0.14,0.41,green,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.55,0,118,118,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,80,same,8,0.41,0.14,red,1,0.41,-0.14,blue,1,-0.41,-0.41,black,1,-0.41,0.14,green,1,0.14,0.41,orange,1,0.27,-0.41,cyan,1,-0.41,-0.14,magenta,1,-0.41,0.41,yellow,1,0.05,0.05,0.15,0.27,-0.41,cyan,k,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.612,0,119,119,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.532,0,0,0,7,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.533,0,1,1,6,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,2,2,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.43,0,3,3,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,4,4,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,5,5,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,6,6,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.304,0,7,7,5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,,1,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,,1,0,1,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,2,2,35,1,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,3,3,32,1,0.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,,1,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,5,5,44,1,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,6,6,41,1,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,7,7,18,1,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,,1,0,8,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,9,9,38,1,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,10,10,30,1,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,11,11,27,1,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,12,12,21,1,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,13,13,11,1,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,14,14,14,1,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,15,15,31,1,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,16,16,26,1,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,788364,24,2020-08-05_15h13.31.317,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,17,17,10,1,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
