key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,CDT_trials_train.thisRepN,CDT_trials_train.thisTrialN,CDT_trials_train.thisN,CDT_trials_train.thisIndex,CDT_trials_train.ran,trialnum,condit,stimamt,stim1posx,stim1posy,stim1col,stim1opa,stim2posx,stim2posy,stim2col,stim2opa,stim3posx,stim3posy,stim3col,stim3opa,stim4posx,stim4posy,stim4col,stim4opa,stim5posx,stim5posy,stim5col,stim5opa,stim6posx,stim6posy,stim6col,stim6opa,stim7posx,stim7posy,stim7col,stim7opa,stim8posx,stim8posy,stim8col,stim8opa,stimsizex,stimsizey,stimdur,targetposx,targetposy,targetcol,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,key_resp.rt,CDT_trials.thisRepN,CDT_trials.thisTrialN,CDT_trials.thisN,CDT_trials.thisIndex,CDT_trials.ran,trialResp_Train.keys,trialResp_Train.corr,trialResp_Train.rt,GNGtrials_train.thisRepN,GNGtrials_train.thisTrialN,GNGtrials_train.thisN,GNGtrials_train.thisIndex,GNGtrials_train.ran,orangeOpacity,blueOpacity,trialResp.keys,trialResp.corr,GNG_trials_1.thisRepN,GNG_trials_1.thisTrialN,GNG_trials_1.thisN,GNG_trials_1.thisIndex,GNG_trials_1.ran,trialResp.rt,GNG_trials_2.thisRepN,GNG_trials_2.thisTrialN,GNG_trials_2.thisN,GNG_trials_2.thisIndex,GNG_trials_2.ran,GNG_trials_3.thisRepN,GNG_trials_3.thisTrialN,GNG_trials_3.thisN,GNG_trials_3.thisIndex,GNG_trials_3.ran,slider_2.response,slider_2.rt,engprof_trials.thisRepN,engprof_trials.thisTrialN,engprof_trials.thisN,engprof_trials.thisIndex,engprof_trials.ran,qpnumber,qproficiency,slider.response,slider.rt,IUS12_trials.thisRepN,IUS12_trials.thisTrialN,IUS12_trials.thisN,IUS12_trials.thisIndex,IUS12_trials.ran,qnumber,qenglish,key_resp_end.keys,key_resp_end.rt
,,,,,,,,,,,,96,different,8,0.14,0.14,yellow,1,0.14,-0.41,black,1,-0.27,-0.27,orange,1,-0.14,0.41,blue,1,0.14,0.27,magenta,1,0.41,-0.27,cyan,1,-0.41,-0.41,red,1,-0.41,0.41,green,1,0.05,0.05,0.15,0.41,-0.27,magenta,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.083405,0,88,88,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,39,different,4,0.41,0.27,green,1,0.41,-0.27,yellow,1,-0.27,-0.27,orange,1,-0.14,0.14,cyan,1,0.14,0.14,magenta,0,0.27,-0.41,blue,0,-0.14,-0.27,red,0,-0.41,0.27,black,0,0.05,0.05,0.15,-0.14,0.14,green,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.13505,0,89,89,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14,same,4,0.27,0.41,cyan,1,0.27,-0.41,black,1,-0.27,-0.27,yellow,1,-0.27,0.27,green,1,0.41,0.41,blue,0,0.14,-0.27,red,0,-0.14,-0.14,orange,0,-0.41,0.41,magenta,0,0.05,0.05,0.15,0.27,-0.41,black,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.7081,0,90,90,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,118,different,8,0.14,0.14,red,1,0.27,-0.27,yellow,1,-0.27,-0.14,orange,1,-0.41,0.41,magenta,1,0.27,0.27,cyan,1,0.14,-0.41,green,1,-0.27,-0.41,blue,1,-0.41,0.14,black,1,0.05,0.05,0.15,-0.27,-0.41,black,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,0,0.659655,0,91,91,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,19,same,4,0.27,0.41,blue,1,0.14,-0.41,red,1,-0.14,-0.27,black,1,-0.14,0.27,magenta,1,0.27,0.14,yellow,0,0.27,-0.14,orange,0,-0.14,-0.41,green,0,-0.14,0.14,cyan,0,0.05,0.05,0.15,0.27,0.41,blue,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.86734,0,92,92,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,72,same,8,0.27,0.41,blue,1,0.41,-0.27,magenta,1,-0.41,-0.41,yellow,1,-0.27,0.41,black,1,0.41,0.41,cyan,1,0.27,-0.41,green,1,-0.41,-0.27,orange,1,-0.14,0.27,red,1,0.05,0.05,0.15,-0.14,0.27,red,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,1.06881,0,93,93,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,33,different,4,0.27,0.41,magenta,1,0.41,-0.41,red,1,-0.27,-0.41,yellow,1,-0.14,0.41,black,1,0.14,0.41,blue,0,0.14,-0.41,orange,0,-0.41,-0.14,cyan,0,-0.41,0.27,green,0,0.05,0.05,0.15,0.27,0.41,black,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.688365,0,94,94,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,105,different,8,0.41,0.27,cyan,1,0.14,-0.14,magenta,1,-0.27,-0.14,blue,1,-0.41,0.41,yellow,1,0.41,0.41,red,1,0.14,-0.41,green,1,-0.27,-0.27,orange,1,-0.27,0.41,black,1,0.05,0.05,0.15,0.41,0.27,orange,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.0995,0,95,95,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,10,same,4,0.14,0.41,magenta,1,0.41,-0.14,black,1,-0.27,-0.27,orange,1,-0.41,0.27,green,1,0.27,0.41,blue,0,0.41,-0.41,yellow,0,-0.41,-0.41,cyan,0,-0.27,0.27,red,0,0.05,0.05,0.15,0.41,-0.14,black,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.835825,0,96,96,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,same,4,0.27,0.27,magenta,1,0.14,-0.14,orange,1,-0.14,-0.41,blue,1,-0.27,0.14,red,1,0.14,0.14,black,0,0.14,-0.27,green,0,-0.27,-0.27,yellow,0,-0.27,0.27,cyan,0,0.05,0.05,0.15,-0.27,0.14,red,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.598275,0,97,97,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,95,different,8,0.41,0.41,black,1,0.14,-0.14,cyan,1,-0.14,-0.41,orange,1,-0.14,0.27,blue,1,0.41,0.27,magenta,1,0.14,-0.41,green,1,-0.27,-0.27,red,1,-0.41,0.14,yellow,1,0.05,0.05,0.15,-0.14,0.27,green,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.683005,0,98,98,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,74,same,8,0.41,0.41,blue,1,0.14,-0.14,orange,1,-0.27,-0.41,cyan,1,-0.27,0.41,yellow,1,0.41,0.27,black,1,0.41,-0.41,red,1,-0.14,-0.27,magenta,1,-0.27,0.14,green,1,0.05,0.05,0.15,0.41,0.27,black,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.75405,0,99,99,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,93,different,8,0.14,0.41,blue,1,0.14,-0.27,red,1,-0.41,-0.14,magenta,1,-0.14,0.27,black,1,0.41,0.27,yellow,1,0.41,-0.14,orange,1,-0.27,-0.14,green,1,-0.14,0.41,cyan,1,0.05,0.05,0.15,0.41,-0.14,blue,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.043115,0,100,100,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,91,different,8,0.27,0.27,red,1,0.41,-0.14,orange,1,-0.14,-0.27,green,1,-0.27,0.27,yellow,1,0.14,0.27,cyan,1,0.14,-0.14,black,1,-0.41,-0.41,blue,1,-0.14,0.41,magenta,1,0.05,0.05,0.15,-0.14,0.41,yellow,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.853455,0,101,101,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8,same,4,0.27,0.41,orange,1,0.41,-0.14,cyan,1,-0.14,-0.41,green,1,-0.14,0.41,black,1,0.41,0.41,blue,0,0.27,-0.41,yellow,0,-0.41,-0.27,red,0,-0.41,0.41,magenta,0,0.05,0.05,0.15,-0.14,-0.41,green,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.712455,0,102,102,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,63,same,8,0.27,0.27,magenta,1,0.27,-0.27,yellow,1,-0.27,-0.14,orange,1,-0.14,0.14,green,1,0.41,0.27,blue,1,0.41,-0.27,cyan,1,-0.41,-0.41,red,1,-0.41,0.27,black,1,0.05,0.05,0.15,0.27,0.27,magenta,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,1.296005,0,103,103,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,29,same,4,0.14,0.27,black,1,0.41,-0.14,blue,1,-0.41,-0.14,magenta,1,-0.27,0.27,green,1,0.27,0.27,yellow,0,0.41,-0.41,orange,0,-0.41,-0.27,cyan,0,-0.14,0.14,red,0,0.05,0.05,0.15,0.41,-0.14,blue,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.92072,0,104,104,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,different,8,0.41,0.27,black,1,0.41,-0.27,red,1,-0.14,-0.27,magenta,1,-0.14,0.27,orange,1,0.14,0.27,blue,1,0.27,-0.14,yellow,1,-0.41,-0.14,cyan,1,-0.41,0.14,green,1,0.05,0.05,0.15,0.41,0.27,orange,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.78039,0,105,105,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,98,different,8,0.41,0.27,black,1,0.14,-0.27,yellow,1,-0.14,-0.27,cyan,1,-0.27,0.14,red,1,0.27,0.27,green,1,0.41,-0.41,magenta,1,-0.41,-0.14,blue,1,-0.41,0.41,orange,1,0.05,0.05,0.15,0.41,0.27,red,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.044295,0,106,106,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,51,different,4,0.41,0.41,yellow,1,0.14,-0.27,red,1,-0.14,-0.27,cyan,1,-0.41,0.14,orange,1,0.14,0.41,green,0,0.27,-0.41,black,0,-0.27,-0.14,blue,0,-0.41,0.27,magenta,0,0.05,0.05,0.15,0.41,0.41,red,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.260225,0,107,107,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,7,same,4,0.41,0.41,yellow,1,0.41,-0.41,blue,1,-0.14,-0.41,black,1,-0.14,0.14,magenta,1,0.27,0.41,red,0,0.41,-0.27,green,0,-0.41,-0.14,cyan,0,-0.14,0.27,orange,0,0.05,0.05,0.15,-0.14,0.14,magenta,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.74599,0,108,108,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,84,same,8,0.27,0.14,magenta,1,0.14,-0.14,yellow,1,-0.14,-0.14,blue,1,-0.27,0.27,red,1,0.41,0.14,cyan,1,0.41,-0.27,orange,1,-0.14,-0.27,black,1,-0.41,0.14,green,1,0.05,0.05,0.15,-0.27,0.27,red,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.63427,0,109,109,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,107,different,8,0.27,0.41,green,1,0.27,-0.41,cyan,1,-0.41,-0.41,black,1,-0.14,0.41,blue,1,0.14,0.14,red,1,0.27,-0.27,yellow,1,-0.14,-0.41,magenta,1,-0.14,0.14,orange,1,0.05,0.05,0.15,-0.14,0.14,black,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,1.09073,0,110,110,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,45,different,4,0.14,0.14,red,1,0.27,-0.27,black,1,-0.41,-0.27,cyan,1,-0.41,0.27,blue,1,0.27,0.27,magenta,0,0.14,-0.41,orange,0,-0.14,-0.14,green,0,-0.27,0.14,yellow,0,0.05,0.05,0.15,0.14,0.14,blue,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.665925,0,111,111,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13,same,4,0.41,0.41,black,1,0.14,-0.14,red,1,-0.14,-0.14,orange,1,-0.14,0.14,cyan,1,0.14,0.14,green,0,0.27,-0.27,magenta,0,-0.27,-0.14,yellow,0,-0.14,0.41,blue,0,0.05,0.05,0.15,0.41,0.41,black,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.835245,0,112,112,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6,same,4,0.41,0.27,orange,1,0.41,-0.14,magenta,1,-0.14,-0.27,black,1,-0.27,0.41,cyan,1,0.14,0.41,red,0,0.14,-0.41,blue,0,-0.14,-0.14,green,0,-0.41,0.41,yellow,0,0.05,0.05,0.15,-0.14,-0.27,black,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.473155,0,113,113,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24,same,4,0.41,0.27,green,1,0.14,-0.27,black,1,-0.27,-0.27,yellow,1,-0.14,0.14,orange,1,0.41,0.14,blue,0,0.14,-0.14,cyan,0,-0.41,-0.14,red,0,-0.27,0.41,magenta,0,0.05,0.05,0.15,-0.14,0.14,orange,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.76889,0,114,114,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60,different,4,0.41,0.14,cyan,1,0.14,-0.41,green,1,-0.41,-0.41,yellow,1,-0.41,0.41,magenta,1,0.14,0.14,orange,0,0.41,-0.41,red,0,-0.14,-0.41,black,0,-0.27,0.27,blue,0,0.05,0.05,0.15,0.41,0.14,blue,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,1,0.523775,0,115,115,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,66,same,8,0.27,0.27,magenta,1,0.14,-0.41,green,1,-0.27,-0.14,yellow,1,-0.14,0.27,orange,1,0.41,0.41,red,1,0.14,-0.14,cyan,1,-0.14,-0.27,black,1,-0.27,0.41,blue,1,0.05,0.05,0.15,0.41,0.41,red,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.78955,0,116,116,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1,same,4,0.14,0.14,magenta,1,0.27,-0.14,blue,1,-0.27,-0.14,black,1,-0.27,0.27,green,1,0.41,0.41,red,0,0.27,-0.27,cyan,0,-0.14,-0.14,yellow,0,-0.27,0.41,orange,0,0.05,0.05,0.15,0.14,0.14,magenta,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,1,0.47095,0,117,117,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,same,8,0.27,0.14,orange,1,0.14,-0.27,green,1,-0.14,-0.41,magenta,1,-0.14,0.27,cyan,1,0.41,0.41,blue,1,0.14,-0.14,black,1,-0.14,-0.14,yellow,1,-0.27,0.27,red,1,0.05,0.05,0.15,0.14,-0.14,black,k,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,l,0,0.807825,0,118,118,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,101,different,8,0.14,0.27,magenta,1,0.14,-0.27,cyan,1,-0.41,-0.14,yellow,1,-0.41,0.14,black,1,0.14,0.41,red,1,0.41,-0.41,blue,1,-0.14,-0.41,green,1,-0.27,0.27,orange,1,0.05,0.05,0.15,-0.41,0.14,magenta,l,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,k,0,0.615045,0,119,119,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.604835,0,0,0,6,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.425945,0,1,1,7,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.43882,0,2,2,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,space,1,0.486375,0,3,3,5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,4,4,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,5,5,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,6,6,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,1,,0,7,7,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,,1,0,0,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,1,1,13,1,0.400515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,2,2,42,1,0.551895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,3,3,25,1,0.516145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,4,4,38,1,0.45735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,5,5,14,1,0.41953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,6,6,40,1,0.358475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,7,7,22,1,0.32405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,8,8,24,1,0.30411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,9,9,27,1,0.300285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,10,10,47,1,0.26687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,11,11,10,1,0.323385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,12,12,43,1,0.327525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,,1,0,13,13,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,14,14,32,1,0.360535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,15,15,26,1,0.3574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,1,space,1,0,16,16,33,1,0.32228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777540,23,2020-08-05_10h24.24.165,CDT_GNG_IUS12,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,1,0,,1,0,17,17,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
